Source,Target,Type,Id,Label,timeset,Weight,based_on_page
851,1719,Undirected,8028,,,1,XXV:171r
1229,1243,Undirected,8029,,,1,XXV:171r
1229,1719,Undirected,8030,,,1,XXV:171r
1243,1719,Undirected,8031,,,1,XXV:171r
335,592,Undirected,8034,,,2,XXV:12r
335,854,Undirected,8035,,,2,XXV:12r
335,1150,Undirected,8036,,,1,XXV:12v
356,592,Undirected,8041,,,1,XXV:12v
356,854,Undirected,8042,,,1,XXV:12v
356,1150,Undirected,8043,,,1,XXV:12v
356,1170,Undirected,8045,,,1,XXV:12v
592,854,Undirected,8048,,,2,XXV:12r
592,1150,Undirected,8049,,,1,XXV:12v
592,1157,Undirected,8050,,,1,XXV:12v
592,1170,Undirected,8051,,,1,XXV:12v
592,1235,Undirected,8052,,,2,XXV:12r
592,1635,Undirected,8053,,,1,XXV:12v
854,1150,Undirected,8054,,,1,XXV:12v
854,1157,Undirected,8055,,,1,XXV:12v
854,1170,Undirected,8056,,,1,XXV:12v
854,1235,Undirected,8057,,,2,XXV:12r
854,1635,Undirected,8058,,,1,XXV:12v
1150,1157,Undirected,8059,,,1,XXV:12v
1150,1170,Undirected,8060,,,1,XXV:12v
1150,1235,Undirected,8061,,,1,XXV:12v
1150,1635,Undirected,8062,,,1,XXV:12v
1170,1235,Undirected,8066,,,1,XXV:12v
335,337,Undirected,8072,,,1,XXV:12r
335,903,Undirected,8075,,,1,XXV:12r
337,592,Undirected,8077,,,1,XXV:12r
337,854,Undirected,8078,,,1,XXV:12r
337,903,Undirected,8079,,,1,XXV:12r
337,1235,Undirected,8080,,,1,XXV:12r
592,903,Undirected,8082,,,1,XXV:12r
854,903,Undirected,8084,,,1,XXV:12r
903,1235,Undirected,8086,,,1,XXV:12r
49,283,Undirected,8087,,,1,XXV:128r
49,304,Undirected,8088,,,3,XXV:86r
49,334,Undirected,8089,,,2,XXV:128v
49,429,Undirected,8090,,,2,XXV:86r
49,1503,Undirected,8091,,,2,XXV:86r
1073,1157,Undirected,8104,,,1,XXV:135v
219,338,Undirected,8108,,,1,XXV:135r
219,1326,Undirected,8111,,,1,XXV:135r
338,683,Undirected,8113,,,1,XXV:135r
338,1073,Undirected,8114,,,1,XXV:135r
683,1326,Undirected,8118,,,1,XXV:135r
1073,1326,Undirected,8120,,,1,XXV:135r
1033,1311,Undirected,8126,,,3,XXV:264r
1033,1596,Undirected,8127,,,1,XXV:260r
1311,1596,Undirected,8129,,,1,XXV:260r
1311,1667,Undirected,8130,,,3,XXV:264r
126,1629,Undirected,8136,,,1,XXV:148r
280,1629,Undirected,8140,,,1,XXV:148r
756,1629,Undirected,8143,,,1,XXV:148r
148,715,Undirected,8148,,,1,XXV:260v
148,1667,Undirected,8150,,,1,XXV:260v
706,715,Undirected,8151,,,1,XXV:260v
706,1667,Undirected,8153,,,1,XXV:260v
715,1033,Undirected,8154,,,1,XXV:260v
715,1667,Undirected,8155,,,1,XXV:260v
343,1492,Undirected,8159,,,1,XXV:235v
742,1492,Undirected,8164,,,1,XXV:235v
758,1492,Undirected,8168,,,1,XXV:235v
1492,1542,Undirected,8172,,,1,XXV:235v
1492,1640,Undirected,8173,,,1,XXV:235v
1492,1641,Undirected,8174,,,1,XXV:235v
49,326,Undirected,8179,,,1,XXV:128v
49,376,Undirected,8181,,,1,XXV:128v
49,1457,Undirected,8182,,,1,XXV:128v
49,1732,Undirected,8183,,,1,XXV:128v
304,376,Undirected,8186,,,1,XXV:128v
304,1457,Undirected,8187,,,1,XXV:128v
244,609,Undirected,8201,,,1,XXV:295r
244,1373,Undirected,8203,,,1,XXV:295r
244,1405,Undirected,8204,,,1,XXV:295r
284,533,Undirected,8207,,,1,XXV:295r
284,609,Undirected,8208,,,1,XXV:295r
284,976,Undirected,8209,,,1,XXV:295r
284,1373,Undirected,8210,,,1,XXV:295r
284,1405,Undirected,8211,,,1,XXV:295r
533,609,Undirected,8214,,,1,XXV:295r
533,976,Undirected,8215,,,1,XXV:295r
533,1405,Undirected,8217,,,2,XXV:261r
609,976,Undirected,8220,,,1,XXV:295r
609,1373,Undirected,8221,,,1,XXV:295r
609,1405,Undirected,8222,,,1,XXV:295r
609,1578,Undirected,8223,,,1,XXV:295r
609,1725,Undirected,8224,,,1,XXV:295r
976,1373,Undirected,8225,,,1,XXV:295r
976,1405,Undirected,8226,,,1,XXV:295r
976,1725,Undirected,8228,,,1,XXV:295r
1373,1405,Undirected,8229,,,2,XXV:261r
1373,1725,Undirected,8231,,,1,XXV:295r
1405,1578,Undirected,8232,,,1,XXV:295r
1405,1725,Undirected,8233,,,1,XXV:295r
112,246,Undirected,8236,,,1,XXVI:76v
112,345,Undirected,8237,,,1,XXVI:76v
112,611,Undirected,8238,,,1,XXVI:76v
112,876,Undirected,8239,,,1,XXVI:76v
112,947,Undirected,8240,,,1,XXVI:76v
112,1115,Undirected,8241,,,1,XXVI:76v
112,1161,Undirected,8242,,,1,XXVI:76v
112,1180,Undirected,8243,,,1,XXVI:76v
112,1730,Undirected,8244,,,1,XXVI:76v
246,345,Undirected,8245,,,2,XXVI:77v
246,611,Undirected,8246,,,1,XXVI:76v
246,876,Undirected,8247,,,1,XXVI:76v
246,947,Undirected,8248,,,1,XXVI:76v
246,1115,Undirected,8249,,,2,XXVI:77v
246,1161,Undirected,8250,,,1,XXVI:76v
246,1180,Undirected,8251,,,2,XXVI:77v
246,1730,Undirected,8252,,,2,XXVI:77v
345,611,Undirected,8253,,,1,XXVI:76v
345,876,Undirected,8254,,,2,XXVI:77r
345,947,Undirected,8255,,,1,XXVI:76v
345,1115,Undirected,8256,,,2,XXVI:77v
345,1180,Undirected,8258,,,2,XXVI:77v
611,876,Undirected,8260,,,1,XXVI:76v
611,947,Undirected,8261,,,1,XXVI:76v
611,1115,Undirected,8262,,,1,XXVI:76v
611,1161,Undirected,8263,,,1,XXVI:76v
611,1180,Undirected,8264,,,1,XXVI:76v
611,1730,Undirected,8265,,,1,XXVI:76v
876,947,Undirected,8266,,,1,XXVI:76v
876,1115,Undirected,8267,,,1,XXVI:76v
876,1161,Undirected,8268,,,1,XXVI:76v
876,1180,Undirected,8269,,,1,XXVI:76v
876,1730,Undirected,8270,,,1,XXVI:76v
947,1115,Undirected,8271,,,1,XXVI:76v
947,1161,Undirected,8272,,,1,XXVI:76v
947,1180,Undirected,8273,,,1,XXVI:76v
947,1730,Undirected,8274,,,1,XXVI:76v
1115,1161,Undirected,8275,,,1,XXVI:76v
1115,1180,Undirected,8276,,,2,XXVI:77v
1115,1730,Undirected,8277,,,2,XXVI:77v
1161,1180,Undirected,8278,,,1,XXVI:76v
1161,1730,Undirected,8279,,,1,XXVI:76v
1180,1730,Undirected,8280,,,2,XXVI:77v
275,290,Undirected,8281,,,7,XXV:101r
275,1254,Undirected,8282,,,2,XXV:156r
275,1573,Undirected,8284,,,1,XXV:155v
290,1258,Undirected,8286,,,1,XXV:155v
290,1573,Undirected,8287,,,1,XXV:155v
1254,1258,Undirected,8288,,,1,XXV:155v
1254,1573,Undirected,8289,,,1,XXV:155v
1258,1573,Undirected,8290,,,1,XXV:155v
40,593,Undirected,8291,,,2,XXVI:14v
40,605,Undirected,8292,,,3,XXV:30v
40,761,Undirected,8293,,,3,XXV:30v
40,993,Undirected,8294,,,1,XXV:30r
40,1019,Undirected,8295,,,1,XXV:30r
40,1329,Undirected,8296,,,1,XXV:30r
40,1732,Undirected,8297,,,3,XXVI:14v
593,761,Undirected,8299,,,2,XXVI:32v
605,761,Undirected,8304,,,3,XXV:30v
605,1329,Undirected,8307,,,3,XXV:33r
605,1732,Undirected,8308,,,3,XXV:33v
761,993,Undirected,8309,,,1,XXV:30r
761,1019,Undirected,8310,,,1,XXV:30r
993,1329,Undirected,8314,,,1,XXV:30r
993,1732,Undirected,8315,,,1,XXV:30r
1019,1732,Undirected,8317,,,1,XXV:30r
290,1441,Undirected,8322,,,1,XXV:155r
281,936,Undirected,8325,,,3,XXVI:67v
281,1016,Undirected,8326,,,3,XXVI:67v
281,1158,Undirected,8327,,,2,XXVI:64v
936,1016,Undirected,8328,,,3,XXVI:67v
1016,1158,Undirected,8330,,,2,XXVI:64v
766,971,Undirected,8335,,,1,XXV:141v
766,1212,Undirected,8336,,,1,XXV:141v
103,281,Undirected,8341,,,1,XXVI:64v
103,480,Undirected,8342,,,1,XXVI:64v
103,571,Undirected,8343,,,1,XXVI:64v
103,936,Undirected,8344,,,1,XXVI:64v
103,1016,Undirected,8345,,,1,XXVI:64v
103,1158,Undirected,8346,,,1,XXVI:64v
103,1210,Undirected,8347,,,1,XXVI:64v
281,480,Undirected,8348,,,1,XXVI:64v
281,571,Undirected,8349,,,1,XXVI:64v
281,1210,Undirected,8353,,,2,XXVI:67v
480,571,Undirected,8354,,,1,XXVI:64v
480,1016,Undirected,8356,,,1,XXVI:64v
480,1210,Undirected,8358,,,1,XXVI:64v
571,936,Undirected,8359,,,1,XXVI:64v
571,1016,Undirected,8360,,,1,XXVI:64v
571,1158,Undirected,8361,,,1,XXVI:64v
571,1210,Undirected,8362,,,1,XXVI:64v
936,1210,Undirected,8365,,,2,XXVI:67v
1016,1210,Undirected,8367,,,2,XXVI:67v
1158,1210,Undirected,8368,,,1,XXVI:64v
323,651,Undirected,8369,,,1,XXV:228r
323,990,Undirected,8370,,,1,XXV:228r
323,1139,Undirected,8371,,,1,XXV:228r
323,1151,Undirected,8372,,,1,XXV:228r
323,1445,Undirected,8373,,,1,XXV:228r
651,990,Undirected,8374,,,1,XXV:228r
651,1139,Undirected,8375,,,1,XXV:228r
651,1151,Undirected,8376,,,1,XXV:228r
651,1445,Undirected,8377,,,1,XXV:228r
990,1139,Undirected,8378,,,1,XXV:228r
990,1151,Undirected,8379,,,1,XXV:228r
990,1445,Undirected,8380,,,1,XXV:228r
1139,1151,Undirected,8381,,,1,XXV:228r
1139,1445,Undirected,8382,,,1,XXV:228r
420,625,Undirected,8384,,,1,XXV:327r
420,683,Undirected,8385,,,1,XXV:327r
420,1059,Undirected,8386,,,1,XXV:327r
420,1210,Undirected,8387,,,2,XXVI:2v
420,1569,Undirected,8388,,,2,XXVI:2v
420,1570,Undirected,8389,,,2,XXV:327r
420,1571,Undirected,8391,,,2,XXVI:2v
625,683,Undirected,8392,,,1,XXV:327r
625,1059,Undirected,8393,,,1,XXV:327r
625,1210,Undirected,8394,,,1,XXV:327r
625,1569,Undirected,8395,,,1,XXV:327r
625,1570,Undirected,8396,,,2,XXV:327r
625,1571,Undirected,8398,,,1,XXV:327r
683,1059,Undirected,8399,,,1,XXV:327r
683,1210,Undirected,8400,,,3,XXV:326v
683,1569,Undirected,8401,,,2,XXV:326v
683,1571,Undirected,8404,,,4,XXV:326v
1059,1210,Undirected,8405,,,1,XXV:327r
1059,1569,Undirected,8406,,,1,XXV:327r
1059,1570,Undirected,8407,,,2,XXV:327r
1059,1571,Undirected,8409,,,1,XXV:327r
1210,1569,Undirected,8410,,,3,XXV:326v
1210,1570,Undirected,8411,,,3,XXV:326v
1210,1571,Undirected,8413,,,4,XXV:326v
1569,1570,Undirected,8414,,,3,XXV:326v
1569,1571,Undirected,8416,,,3,XXV:326v
1570,1570,Undirected,8417,,,1,XXV:327r
1570,1571,Undirected,8418,,,3,XXV:326v
268,1133,Undirected,8421,,,1,XXV:72r
268,1609,Undirected,8422,,,1,XXV:72r
148,603,Undirected,8426,,,1,XXVI:7v
141,683,Undirected,8427,,,1,XXV:327v
141,926,Undirected,8428,,,1,XXV:327v
141,1210,Undirected,8429,,,1,XXV:327v
141,1232,Undirected,8430,,,1,XXV:327v
141,1434,Undirected,8431,,,1,XXV:327v
141,1524,Undirected,8432,,,1,XXV:327v
141,1571,Undirected,8433,,,1,XXV:327v
683,926,Undirected,8434,,,1,XXV:327v
683,1232,Undirected,8436,,,1,XXV:327v
683,1434,Undirected,8437,,,2,XXV:322r
683,1524,Undirected,8438,,,1,XXV:327v
926,1210,Undirected,8440,,,1,XXV:327v
926,1232,Undirected,8441,,,1,XXV:327v
926,1434,Undirected,8442,,,1,XXV:327v
926,1524,Undirected,8443,,,1,XXV:327v
926,1571,Undirected,8444,,,1,XXV:327v
1210,1232,Undirected,8445,,,1,XXV:327v
1210,1434,Undirected,8446,,,1,XXV:327v
1210,1524,Undirected,8447,,,1,XXV:327v
1232,1434,Undirected,8449,,,1,XXV:327v
1232,1524,Undirected,8450,,,1,XXV:327v
1232,1571,Undirected,8451,,,1,XXV:327v
1434,1524,Undirected,8452,,,1,XXV:327v
1434,1571,Undirected,8453,,,1,XXV:327v
1524,1571,Undirected,8454,,,1,XXV:327v
341,767,Undirected,8462,,,1,XXV:200r
341,1560,Undirected,8463,,,1,XXV:200r
359,767,Undirected,8464,,,1,XXV:200r
359,1560,Undirected,8465,,,1,XXV:200r
767,1560,Undirected,8466,,,1,XXV:200r
7,428,Undirected,8468,,,1,XXV:277v
7,1166,Undirected,8470,,,1,XXV:277v
130,428,Undirected,8474,,,1,XXV:277v
130,1166,Undirected,8476,,,1,XXV:277v
428,545,Undirected,8480,,,1,XXV:277v
428,1166,Undirected,8481,,,1,XXV:277v
428,1202,Undirected,8482,,,1,XXV:277v
428,1438,Undirected,8483,,,1,XXV:277v
428,1736,Undirected,8484,,,1,XXV:277v
545,1166,Undirected,8485,,,1,XXV:277v
545,1736,Undirected,8488,,,1,XXV:277v
1166,1202,Undirected,8489,,,1,XXV:277v
1166,1438,Undirected,8490,,,1,XXV:277v
1166,1736,Undirected,8491,,,1,XXV:277v
69,104,Undirected,8495,,,1,XXV:277r
69,278,Undirected,8496,,,1,XXV:277r
69,600,Undirected,8497,,,1,XXV:277r
69,848,Undirected,8498,,,1,XXV:277r
69,978,Undirected,8499,,,1,XXV:277r
69,1202,Undirected,8500,,,1,XXV:277r
69,1216,Undirected,8501,,,1,XXV:277r
69,1346,Undirected,8502,,,1,XXV:277r
69,1578,Undirected,8503,,,1,XXV:277r
104,278,Undirected,8504,,,1,XXV:277r
104,600,Undirected,8505,,,1,XXV:277r
104,848,Undirected,8506,,,1,XXV:277r
104,978,Undirected,8507,,,1,XXV:277r
104,1202,Undirected,8508,,,1,XXV:277r
104,1216,Undirected,8509,,,3,XXV:264v
104,1346,Undirected,8510,,,1,XXV:277r
278,600,Undirected,8512,,,1,XXV:277r
278,848,Undirected,8513,,,1,XXV:277r
278,978,Undirected,8514,,,1,XXV:277r
278,1202,Undirected,8515,,,1,XXV:277r
278,1216,Undirected,8516,,,1,XXV:277r
278,1346,Undirected,8517,,,1,XXV:277r
278,1578,Undirected,8518,,,1,XXV:277r
600,848,Undirected,8519,,,1,XXV:277r
600,978,Undirected,8520,,,1,XXV:277r
600,1202,Undirected,8521,,,1,XXV:277r
600,1216,Undirected,8522,,,1,XXV:277r
600,1346,Undirected,8523,,,1,XXV:277r
600,1578,Undirected,8524,,,1,XXV:277r
848,978,Undirected,8525,,,1,XXV:277r
848,1202,Undirected,8526,,,1,XXV:277r
848,1216,Undirected,8527,,,1,XXV:277r
848,1346,Undirected,8528,,,1,XXV:277r
848,1578,Undirected,8529,,,1,XXV:277r
978,1202,Undirected,8530,,,1,XXV:277r
978,1216,Undirected,8531,,,1,XXV:277r
978,1346,Undirected,8532,,,1,XXV:277r
1202,1216,Undirected,8534,,,1,XXV:277r
1202,1346,Undirected,8535,,,1,XXV:277r
1216,1346,Undirected,8537,,,1,XXV:277r
1216,1578,Undirected,8538,,,2,XXV:264v
1346,1578,Undirected,8539,,,2,XXV:253v
149,164,Undirected,8540,,,1,XXV:247r
149,232,Undirected,8541,,,1,XXV:247r
149,266,Undirected,8542,,,1,XXV:247r
149,333,Undirected,8543,,,1,XXV:247r
149,346,Undirected,8544,,,1,XXV:247r
149,870,Undirected,8545,,,1,XXV:247r
149,1144,Undirected,8546,,,1,XXV:247r
149,1692,Undirected,8548,,,1,XXV:247r
149,1695,Undirected,8549,,,1,XXV:247r
164,232,Undirected,8550,,,1,XXV:247r
164,266,Undirected,8551,,,1,XXV:247r
164,333,Undirected,8552,,,1,XXV:247r
164,346,Undirected,8553,,,1,XXV:247r
164,870,Undirected,8554,,,1,XXV:247r
164,1144,Undirected,8555,,,1,XXV:247r
164,1343,Undirected,8556,,,1,XXV:247r
164,1692,Undirected,8557,,,1,XXV:247r
164,1695,Undirected,8558,,,1,XXV:247r
232,266,Undirected,8559,,,1,XXV:247r
232,346,Undirected,8561,,,1,XXV:247r
232,870,Undirected,8562,,,1,XXV:247r
232,1144,Undirected,8563,,,2,XXV:3v
232,1692,Undirected,8565,,,1,XXV:247r
266,333,Undirected,8567,,,1,XXV:247r
266,870,Undirected,8569,,,1,XXV:247r
266,1144,Undirected,8570,,,2,XXV:247v
266,1692,Undirected,8572,,,1,XXV:247r
266,1695,Undirected,8573,,,1,XXV:247r
333,346,Undirected,8574,,,1,XXV:247r
333,870,Undirected,8575,,,1,XXV:247r
333,1144,Undirected,8576,,,1,XXV:247r
333,1343,Undirected,8577,,,1,XXV:247r
333,1692,Undirected,8578,,,1,XXV:247r
346,870,Undirected,8580,,,1,XXV:247r
346,1144,Undirected,8581,,,1,XXV:247r
346,1692,Undirected,8583,,,1,XXV:247r
346,1695,Undirected,8584,,,1,XXV:247r
870,1144,Undirected,8585,,,1,XXV:247r
870,1343,Undirected,8586,,,1,XXV:247r
870,1692,Undirected,8587,,,1,XXV:247r
870,1695,Undirected,8588,,,1,XXV:247r
1144,1343,Undirected,8589,,,1,XXV:247r
1144,1692,Undirected,8590,,,1,XXV:247r
1144,1695,Undirected,8591,,,1,XXV:247r
1343,1692,Undirected,8592,,,1,XXV:247r
1343,1695,Undirected,8593,,,1,XXV:247r
1692,1695,Undirected,8594,,,1,XXV:247r
122,266,Undirected,8595,,,1,XXV:247v
122,591,Undirected,8596,,,1,XXV:247v
122,1144,Undirected,8597,,,1,XXV:247v
122,1245,Undirected,8598,,,2,XXV:94v
122,1732,Undirected,8599,,,1,XXV:247v
266,591,Undirected,8600,,,1,XXV:247v
266,1245,Undirected,8602,,,1,XXV:247v
266,1732,Undirected,8603,,,1,XXV:247v
591,1245,Undirected,8605,,,1,XXV:247v
591,1732,Undirected,8606,,,2,XXV:73r
1144,1245,Undirected,8607,,,2,XXV:51r
1245,1732,Undirected,8609,,,1,XXV:247v
87,1630,Undirected,8618,,,1,XXV:90v
290,1630,Undirected,8624,,,1,XXV:90v
376,1630,Undirected,8629,,,2,XXV:90r
1256,1630,Undirected,8633,,,2,XXV:90r
1440,1630,Undirected,8636,,,1,XXV:90v
1521,1630,Undirected,8638,,,1,XXV:90v
1630,1732,Undirected,8640,,,2,XXV:90r
62,1630,Undirected,8646,,,1,XXV:90r
124,1630,Undirected,8650,,,1,XXV:90r
232,442,Undirected,8658,,,1,XXV:2v
232,720,Undirected,8659,,,1,XXV:2v
232,1530,Undirected,8660,,,1,XXV:2v
232,1683,Undirected,8661,,,4,XXV:3r
442,720,Undirected,8662,,,1,XXV:2v
442,1530,Undirected,8663,,,1,XXV:2v
442,1683,Undirected,8664,,,1,XXV:2v
720,1530,Undirected,8665,,,1,XXV:2v
720,1683,Undirected,8666,,,1,XXV:2v
1530,1683,Undirected,8667,,,1,XXV:2v
43,44,Undirected,8668,,,2,XXVI:13r
43,89,Undirected,8669,,,1,XXVI:37r
43,542,Undirected,8671,,,1,XXVI:37r
43,1485,Undirected,8674,,,1,XXVI:37r
44,506,Undirected,8679,,,1,XXVI:37r
44,542,Undirected,8680,,,1,XXVI:37r
44,1140,Undirected,8681,,,1,XXVI:37r
44,1485,Undirected,8683,,,1,XXVI:37r
44,1490,Undirected,8684,,,2,XXVI:13r
89,542,Undirected,8688,,,1,XXVI:37r
89,1485,Undirected,8691,,,1,XXVI:37r
89,1490,Undirected,8692,,,2,XXVI:39r
506,542,Undirected,8695,,,1,XXVI:37r
506,1485,Undirected,8698,,,1,XXVI:37r
542,1140,Undirected,8702,,,1,XXVI:37r
542,1200,Undirected,8703,,,1,XXVI:37r
542,1485,Undirected,8704,,,1,XXVI:37r
542,1490,Undirected,8705,,,1,XXVI:37r
542,1557,Undirected,8706,,,1,XXVI:37r
542,1735,Undirected,8707,,,1,XXVI:37r
1140,1485,Undirected,8709,,,1,XXVI:37r
1200,1485,Undirected,8713,,,1,XXVI:37r
1485,1490,Undirected,8717,,,1,XXVI:37r
1485,1557,Undirected,8718,,,1,XXVI:37r
1485,1735,Undirected,8719,,,1,XXVI:37r
425,1396,Undirected,8731,,,1,XXV:55r
954,1396,Undirected,8732,,,1,XXV:55r
86,1234,Undirected,8733,,,1,XXV:55v
1234,1396,Undirected,8735,,,1,XXV:55v
359,1741,Undirected,8737,,,1,XXV:197r
1322,1741,Undirected,8738,,,1,XXV:197r
623,1381,Undirected,8743,,,3,XXV:42r
209,538,Undirected,8745,,,1,XXV:242r
209,628,Undirected,8746,,,1,XXV:242r
209,1415,Undirected,8748,,,1,XXV:242r
209,1477,Undirected,8749,,,1,XXV:242r
209,1548,Undirected,8750,,,1,XXV:242r
538,628,Undirected,8751,,,1,XXV:242r
538,1408,Undirected,8752,,,1,XXV:242r
538,1415,Undirected,8753,,,1,XXV:242r
538,1477,Undirected,8754,,,1,XXV:242r
538,1548,Undirected,8755,,,1,XXV:242r
628,1408,Undirected,8756,,,1,XXV:242r
628,1415,Undirected,8757,,,1,XXV:242r
628,1477,Undirected,8758,,,1,XXV:242r
628,1548,Undirected,8759,,,1,XXV:242r
623,1266,Undirected,8771,,,3,XXV:38v
41,354,Undirected,8776,,,1,XXVI:37v
41,506,Undirected,8777,,,1,XXVI:37v
41,966,Undirected,8778,,,1,XXVI:37v
41,1109,Undirected,8779,,,1,XXVI:37v
41,1200,Undirected,8780,,,1,XXVI:37v
41,1246,Undirected,8781,,,1,XXVI:37v
41,1402,Undirected,8782,,,1,XXVI:37v
41,1557,Undirected,8783,,,1,XXVI:37v
41,1614,Undirected,8784,,,1,XXVI:37v
41,1735,Undirected,8785,,,1,XXVI:37v
354,966,Undirected,8787,,,1,XXVI:37v
354,1109,Undirected,8788,,,1,XXVI:37v
354,1246,Undirected,8790,,,1,XXVI:37v
354,1402,Undirected,8791,,,1,XXVI:37v
354,1614,Undirected,8793,,,1,XXVI:37v
506,966,Undirected,8795,,,1,XXVI:37v
506,1109,Undirected,8796,,,1,XXVI:37v
506,1246,Undirected,8798,,,1,XXVI:37v
506,1402,Undirected,8799,,,1,XXVI:37v
506,1614,Undirected,8801,,,1,XXVI:37v
966,1109,Undirected,8803,,,1,XXVI:37v
966,1200,Undirected,8804,,,1,XXVI:37v
966,1246,Undirected,8805,,,1,XXVI:37v
966,1402,Undirected,8806,,,1,XXVI:37v
966,1557,Undirected,8807,,,1,XXVI:37v
966,1614,Undirected,8808,,,1,XXVI:37v
966,1735,Undirected,8809,,,1,XXVI:37v
1109,1200,Undirected,8810,,,1,XXVI:37v
1109,1246,Undirected,8811,,,1,XXVI:37v
1109,1402,Undirected,8812,,,1,XXVI:37v
1109,1557,Undirected,8813,,,1,XXVI:37v
1109,1614,Undirected,8814,,,1,XXVI:37v
1109,1735,Undirected,8815,,,1,XXVI:37v
1200,1246,Undirected,8816,,,1,XXVI:37v
1200,1402,Undirected,8817,,,1,XXVI:37v
1200,1614,Undirected,8819,,,1,XXVI:37v
1246,1402,Undirected,8821,,,1,XXVI:37v
1246,1557,Undirected,8822,,,1,XXVI:37v
1246,1614,Undirected,8823,,,1,XXVI:37v
1246,1735,Undirected,8824,,,1,XXVI:37v
1402,1557,Undirected,8825,,,1,XXVI:37v
1402,1614,Undirected,8826,,,1,XXVI:37v
1402,1735,Undirected,8827,,,1,XXVI:37v
1557,1614,Undirected,8828,,,1,XXVI:37v
1614,1735,Undirected,8830,,,1,XXVI:37v
32,593,Undirected,8832,,,1,XXVI:32v
32,761,Undirected,8833,,,1,XXVI:32v
32,785,Undirected,8834,,,1,XXVI:32v
32,809,Undirected,8836,,,1,XXVI:32v
32,991,Undirected,8837,,,1,XXVI:32v
32,1329,Undirected,8838,,,1,XXVI:32v
32,1374,Undirected,8839,,,1,XXVI:32v
32,1732,Undirected,8840,,,1,XXVI:32v
32,1735,Undirected,8841,,,1,XXVI:32v
593,785,Undirected,8843,,,1,XXVI:32v
593,809,Undirected,8845,,,1,XXVI:32v
593,991,Undirected,8846,,,1,XXVI:32v
761,785,Undirected,8851,,,1,XXVI:32v
761,803,Undirected,8852,,,1,XXVI:32v
761,809,Undirected,8853,,,1,XXVI:32v
761,991,Undirected,8854,,,1,XXVI:32v
761,1374,Undirected,8856,,,2,XXV:34r
785,803,Undirected,8859,,,1,XXVI:32v
785,809,Undirected,8860,,,2,XXVI:28v
785,991,Undirected,8861,,,1,XXVI:32v
785,1329,Undirected,8862,,,1,XXVI:32v
785,1374,Undirected,8863,,,1,XXVI:32v
785,1732,Undirected,8864,,,1,XXVI:32v
785,1735,Undirected,8865,,,2,XXVI:28v
803,809,Undirected,8866,,,2,XXVI:33r
803,991,Undirected,8867,,,1,XXVI:32v
803,1329,Undirected,8868,,,1,XXVI:32v
803,1374,Undirected,8869,,,1,XXVI:32v
803,1732,Undirected,8870,,,1,XXVI:32v
803,1735,Undirected,8871,,,3,XXVI:33r
809,991,Undirected,8872,,,1,XXVI:32v
809,1329,Undirected,8873,,,1,XXVI:32v
809,1374,Undirected,8874,,,1,XXVI:32v
809,1732,Undirected,8875,,,1,XXVI:32v
809,1735,Undirected,8876,,,4,XXVI:33r
991,1374,Undirected,8878,,,1,XXVI:32v
991,1732,Undirected,8879,,,1,XXVI:32v
1329,1374,Undirected,8881,,,1,XXVI:32v
1374,1732,Undirected,8884,,,2,XXV:34r
239,320,Undirected,8887,,,1,XXV:217r
239,1032,Undirected,8888,,,1,XXV:217r
239,1723,Undirected,8889,,,1,XXV:217r
239,1751,Undirected,8890,,,1,XXV:217r
320,1723,Undirected,8892,,,1,XXV:217r
320,1751,Undirected,8893,,,2,XXV:216v
1032,1723,Undirected,8894,,,1,XXV:217r
1032,1751,Undirected,8895,,,2,XXV:216v
1723,1751,Undirected,8896,,,1,XXV:217r
593,1124,Undirected,8897,,,1,XXVI:32r
1124,1348,Undirected,8900,,,1,XXVI:32r
170,809,Undirected,8903,,,1,XXVI:28r
170,918,Undirected,8904,,,1,XXVI:28r
170,1033,Undirected,8905,,,1,XXVI:28r
170,1048,Undirected,8906,,,1,XXVI:28r
170,1202,Undirected,8907,,,1,XXVI:28r
170,1348,Undirected,8908,,,1,XXVI:28r
170,1493,Undirected,8909,,,1,XXVI:28r
170,1735,Undirected,8910,,,1,XXVI:28r
170,1737,Undirected,8911,,,1,XXVI:28r
809,918,Undirected,8912,,,1,XXVI:28r
809,1033,Undirected,8913,,,1,XXVI:28r
809,1048,Undirected,8914,,,1,XXVI:28r
809,1202,Undirected,8915,,,1,XXVI:28r
809,1348,Undirected,8916,,,2,XXVI:28v
809,1493,Undirected,8917,,,1,XXVI:28r
809,1737,Undirected,8919,,,1,XXVI:28r
918,1033,Undirected,8920,,,2,XXV:254r
918,1048,Undirected,8921,,,1,XXVI:28r
918,1348,Undirected,8923,,,1,XXVI:28r
918,1493,Undirected,8924,,,1,XXVI:28r
918,1735,Undirected,8925,,,1,XXVI:28r
918,1737,Undirected,8926,,,1,XXVI:28r
1033,1348,Undirected,8929,,,1,XXVI:28r
1033,1493,Undirected,8930,,,1,XXVI:28r
1033,1737,Undirected,8932,,,1,XXVI:28r
1048,1348,Undirected,8934,,,1,XXVI:28r
1048,1493,Undirected,8935,,,1,XXVI:28r
1202,1348,Undirected,8938,,,1,XXVI:28r
1202,1493,Undirected,8939,,,1,XXVI:28r
1348,1493,Undirected,8942,,,1,XXVI:28r
1348,1737,Undirected,8944,,,1,XXVI:28r
1493,1735,Undirected,8945,,,1,XXVI:28r
